2010,Best Foreign Language Film,,Incendies,0,Canada
2010,Best Foreign Language Film,,Outside the Law,0,Algeria
2010,Best Picture,,Black Swan,0,
2010,Best Picture,,The Fighter,0,
2010,Best Picture,,Inception,0,
2010,Best Picture,,The Kids Are All Right,0,
2010,Best Picture,,The King's Speech,1,
2010,Best Picture,,127 Hours,0,
2010,Best Picture,,The Social Network,0,
2010,Best Picture,,Toy Story 3,0,
2010,Best Picture,,True Grit,0,
2010,Best Picture,,Winter's Bone,0,
2010,Best Adapted Screenplay,Danny Boyle|Simon Beaufoy,127 Hours,0,
2010,Best Adapted Screenplay,Aaron Sorkin,The Social Network,1,
2010,Best Adapted Screenplay,Michael Arndt|John Lasseter|Andrew Stanton|Lee Unkrich,Toy Story 3,0,
2010,Best Adapted Screenplay,Joel and Ethan Coen,True Grit,0,
2010,Best Adapted Screenplay,Debra Granik|Anne Rosellini,Winter's Bone,0,
2010,Best Original Screenplay,Mike Leigh,Another Year,0,
2010,Best Original Screenplay,Scott Silver|Paul Tamasy|Eric Johnson|Keith Dorrington,The Fighter,0,
2010,Best Original Screenplay,Christopher Nolan,Inception,0,
2010,Best Original Screenplay,Lisa Cholodenko|Stuart Blumberg,The Kids Are All Right,0,
2010,Best Original Screenplay,David Seidler,The King's Speech,1,
2011,Best Actor,Demian Bichir,A Better Life,0,
2011,Best Actor,George Clooney,The Descendants,0,
2011,Best Actor,Jean Dujardin,The Artist,1,
2011,Best Actor,Gary Oldman,Tinker Tailor Soldier Spy,0,
2011,Best Actor,Brad Pitt,Moneyball,0,
2011,Best Supporting Actor,Kenneth Branagh,My Week with Marilyn,0,
2011,Best Supporting Actor,Jonah Hill,Moneyball,0,
2011,Best Supporting Actor,Nick Nolte,Warrior,0,
2011,Best Supporting Actor,Christopher Plummer,Beginners,1,
2011,Best Supporting Actor,Max Von Sydow,Extremely Loud & Incredibly Close,0,
2011,Best Actress,Glenn Close,Albert Nobbs,0,
2011,Best Actress,Viola Davis,The Help,0,
