1999,Best Supporting Actor,Tom Cruise,"Magnolia {Frank T.J. Mackey""}""",0
2000,Best Actor,Javier Bardem,"Before Night Falls {Reinaldo Arenas""}""",0
2000,Best Actor,Geoffrey Rush,"Quills {The Marquis de Sade""}""",0
2000,Best Actor,Tom Hanks,"Cast Away {Chuck Noland""}""",0
2000,Best Actor,Ed Harris,"Pollock {Jackson Pollock""}""",0
2000,Best Actor,Russell Crowe,"Gladiator {Maximus Decimus Meridius""}""",1
2000,Best Supporting Actor,Joaquin Phoenix,"Gladiator {Commodus""}""",0
2000,Best Supporting Actor,Albert Finney,"Erin Brockovich {Ed Masry""}""",0
2000,Best Supporting Actor,Jeff Bridges,"The Contender {President Jackson Evans""}""",0
2000,Best Supporting Actor,Willem Dafoe,"Shadow of the Vampire {Max Schreck""}""",0
2000,Best Supporting Actor,Benicio Del Toro,"Traffic {Javier Rodriguez""}""",1
2001,Best Actor,Russell Crowe,"A Beautiful Mind {John Nash""}""",0
2001,Best Actor,Sean Penn,"I Am Sam {Sam Dawson""}""",0
2001,Best Actor,Will Smith,"Ali {Muhammad Ali""}""",0
2001,Best Actor,Tom Wilkinson,"In the Bedroom {Matt Fowler""}""",0
2001,Best Actor,Denzel Washington,"Training Day {Alonzo""}""",1
2001,Best Supporting Actor,Jim Broadbent,"Iris {John Bayley""}""",1
2001,Best Supporting Actor,Jon Voight,"Ali {Howard Cosell""}""",0
2001,Best Supporting Actor,Ethan Hawke,"Training Day {Jake""}""",0
2001,Best Supporting Actor,Ben Kingsley,"Sexy Beast {Don Logan""}""",0
2001,Best Supporting Actor,Ian McKellen,"The Lord of the Rings: The Fellowship of the Ring {Gandalf""}""",0
2002,Best Actor,Daniel Day-Lewis,"Gangs of New York {Bill 'The Butcher' Cutting""}""",0
2002,Best Actor,Adrien Brody,"The Pianist {Wladyslaw Szpilman""}""",1
2002,Best Actor,Michael Caine,"The Quiet American {Thomas Fowler""}""",0
2002,Best Actor,Jack Nicholson,"About Schmidt {Warren Schmidt""}""",0
2002,Best Actor,Nicolas Cage,"Adaptation {Charlie Kaufman & Donald Kaufman""}""",0
2002,Best Supporting Actor,Ed Harris,"The Hours {Richard Brown""}""",0
2002,Best Supporting Actor,Chris Cooper,"Adaptation {John Laroche""}""",1
2002,Best Supporting Actor,John C. Reilly,"Chicago {Amos Hart""}""",0
2002,Best Supporting Actor,Christopher Walken,"Catch Me If You Can {Frank Abagnale""}""",0
2002,Best Supporting Actor,Paul Newman,"Road to Perdition {John Rooney""}""",0
2003,Best Actor,Jude Law,"Cold Mountain {Inman""}""",0
2003,Best Actor,Johnny Depp,"Pirates of the Caribbean: The Curse of the Black Pearl {Jack Sparrow""}""",0
2003,Best Actor,Sean Penn,"Mystic River {Jimmy Markum""}""",1
2003,Best Actor,Ben Kingsley,"House of Sand and Fog {Behrani""}""",0
2003,Best Actor,Bill Murray,"Lost in Translation {Bob Harris""}""",0
2003,Best Supporting Actor,Alec Baldwin,"The Cooler {Shelly Kaplow""}""",0
2003,Best Supporting Actor,Tim Robbins,"Mystic River {Dave Boyle""}""",1
2003,Best Supporting Actor,Djimon Hounsou,"In America {Mateo""}""",0
2003,Best Supporting Actor,Benicio Del Toro,"21 Grams {Jack Jordan""}""",0
2003,Best Supporting Actor,Ken Watanabe,"The Last Samurai {Katsumoto""}""",0
2004,Best Actor,Johnny Depp,"Finding Neverland {Sir James Matthew Barrie""}""",0
2004,Best Actor,Leonardo DiCaprio,"The Aviator {Howard Hughes""}""",0
2004,Best Actor,Jamie Foxx,"Ray {Ray Charles""}""",1
2004,Best Actor,Don Cheadle,"Hotel Rwanda {Paul Rusesabagina""}""",0
2004,Best Actor,Clint Eastwood,"Million Dollar Baby {Frankie Dunn""}""",0
2004,Best Supporting Actor,Clive Owen,"Closer {Larry""}""",0
2004,Best Supporting Actor,Jamie Foxx,"Collateral {Max""}""",0
2004,Best Supporting Actor,Thomas Haden Church,"Sideways {Jack""}""",0
2004,Best Supporting Actor,Morgan Freeman,"Million Dollar Baby {Eddie Scrap-Iron Dupris""}""",1
2004,Best Supporting Actor,Alan Alda,"The Aviator {Senator Ralph Owen Brewster""}""",0
2005,Best Actor,Joaquin Phoenix,"Walk the Line {John R. Cash""}""",0
2005,Best Actor,David Strathairn,"Good Night, and Good Luck. {Edward R. Murrow""}""",0
2005,Best Actor,Terrence Howard,"Hustle & Flow {DJay""}""",0
2005,Best Actor,Heath Ledger,"Brokeback Mountain {Ennis Del Mar""}""",0
2005,Best Actor,Philip Seymour Hoffman,"Capote {Truman Capote""}""",1
2005,Best Supporting Actor,Matt Dillon,"Crash {Officer Ryan""}""",0
2005,Best Supporting Actor,Jake Gyllenhaal,"Brokeback Mountain {Jack Twist""}""",0
2005,Best Supporting Actor,William Hurt,"A History of Violence {Richie Cusack""}""",0
2005,Best Supporting Actor,Paul Giamatti,"Cinderella Man {Joe Gould""}""",0
2005,Best Supporting Actor,George Clooney,"Syriana {Bob Barnes""}""",1
2006,Best Actor,Ryan Gosling,"Half Nelson {Dan Dunne""}""",0
2006,Best Actor,Will Smith,"The Pursuit of Happyness {Chris Gardner""}""",0
2006,Best Actor,Leonardo DiCaprio,"Blood Diamond {Danny Archer""}""",0
2006,Best Actor,Forest Whitaker,"The Last King of Scotland {Idi Amin""}""",1
2006,Best Actor,Peter O'Toole,"Venus {Maurice""}""",0
2006,Best Supporting Actor,Jackie Earle Haley,"Little Children {Ronnie J. McGorvey""}""",0
2006,Best Supporting Actor,Alan Arkin,"Little Miss Sunshine {Grandpa""}""",1
2006,Best Supporting Actor,Mark Wahlberg,"The Departed {Dignam""}""",0
2006,Best Supporting Actor,Eddie Murphy,"Dreamgirls {James 'Thunder' Early""}""",0
2006,Best Supporting Actor,Djimon Hounsou,"Blood Diamond {Solomon Vandy""}""",0
2007,Best Actor,George Clooney,Michael Clayton {Michael Clayton},0
2007,Best Actor,Daniel Day-Lewis,There Will Be Blood {Daniel Plainview},1
2007,Best Actor,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street {Sweeney Todd},0
2007,Best Actor,Tommy Lee Jones,In the Valley of Elah {Hank Deerfield},0
2007,Best Actor,Viggo Mortensen,Eastern Promises {Nikolai},0
2007,Best Supporting Actor,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford {Robert Ford},0
2007,Best Supporting Actor,Javier Bardem,No Country for Old Men {Anton Chigurh},1
2007,Best Supporting Actor,Philip Seymour Hoffman,Charlie Wilson's War {Gust Avrakotos},0
2007,Best Supporting Actor,Hal Holbrook,Into the Wild {Ron Franz},0
2007,Best Supporting Actor,Tom Wilkinson,Michael Clayton {Arthur Edens},0
2008,Best Actor,Richard Jenkins,The Visitor {Walter},0
2008,Best Actor,Frank Langella,Frost/Nixon {Richard Nixon},0
2008,Best Actor,Sean Penn,Milk {Harvey Milk},1
2008,Best Actor,Brad Pitt,The Curious Case of Benjamin Button {Benjamin Button},0
2008,Best Actor,Mickey Rourke,The Wrestler {Randy},0
2008,Best Supporting Actor,Josh Brolin,Milk {Dan White},0
2008,Best Supporting Actor,Robert Downey Jr.,Tropic Thunder {Kirk Lazarus},0
2008,Best Supporting Actor,Philip Seymour Hoffman,Doubt {Father Brendan Flynn},0
2008,Best Supporting Actor,Heath Ledger,The Dark Knight {Joker},1
2008,Best Supporting Actor,Michael Shannon,Revolutionary Road {John Givings},0
1928,Best Actress,Louise Dresser,"A Ship Comes In {Mrs. Pleznik""}""",0
1928,Best Actress,Janet Gaynor,"7th Heaven {Diane""}; Street Angel {""Angela""}; and Sunrise {""The Wife""}""",1
1928,Best Actress,Gloria Swanson,"Sadie Thompson {Sadie Thompson""}""",0
1929,Best Actress,Ruth Chatterton,"Madame X {Jacqueline Floriot""}""",0
1929,Best Actress,Mary Pickford,"Coquette {Norma Besant""}""",1
1929,Best Actress,Jeanne Eagels,"The Letter {Leslie Crosbie""}""",0
1929,Best Actress,Betty Compson,"The Barker {Carrie""}""",0
1929,Best Actress,Bessie Love,"The Broadway Melody {Hank Mahoney""}""",0
1929,Best Actress,Corinne Griffith,"The Divine Lady {Emma Hart, Lady Hamilton""}""",0
1930,Best Actress,Nancy Carroll,"The Devil's Holiday {Hallie Hobart""}""",0
1930,Best Actress,Norma Shearer,"The Divorcee {Jerry""}""",1
1930,Best Actress,Norma Shearer,"Their Own Desire {Lucia 'Lally' Marlett""}""",0
1930,Best Actress,Gloria Swanson,"The Trespasser {Marion Donnell""}""",0
1930,Best Actress,Ruth Chatterton,"Sarah and Son {Sarah Storm""}""",0
1930,Best Actress,Greta Garbo,"Anna Christie {Anna Christie""}; and Romance {""Madame Rita Cavallini""}""",0
1931,Best Actress,Marie Dressler,"Min and Bill {Min""}""",1
1931,Best Actress,Norma Shearer,"A Free Soul {Jan Ashe""}""",0
1931,Best Actress,Irene Dunne,"Cimarron {Sabra Cravat""}""",0
1931,Best Actress,Ann Harding,"Holiday {Linda Seton""}""",0
1931,Best Actress,Marlene Dietrich,"Morocco {Amy Jolly""}""",0
1932,Best Actress,Lynn Fontanne,"The Guardsman {The Actress""}""",0
1932,Best Actress,Helen Hayes,"The Sin of Madelon Claudet {Madelon""}""",1
1932,Best Actress,Marie Dressler,"Emma {Emma""}""",0
1933,Best Actress,Diana Wynyard,"Cavalcade {Jane Marryot""}""",0
1933,Best Actress,Katharine Hepburn,"Morning Glory {Eva Lovelace""}""",1
1933,Best Actress,May Robson,"Lady for a Day {Apple Annie""}""",0
1934,Best Actress,Bette Davis,"Of Human Bondage {Mildred""}""",0
1934,Best Actress,Norma Shearer,"The Barretts of Wimpole Street {Elizabeth Barrett""}""",0
1934,Best Actress,Grace Moore,"One Night of Love {Mary""}""",0
1934,Best Actress,Claudette Colbert,"It Happened One Night {Ellie Andrews""}""",1
1935,Best Actress,Elisabeth Bergner,"Escape Me Never {Gemma Jones""}""",0
1935,Best Actress,Miriam Hopkins,"Becky Sharp {Becky Sharp""}""",0
1935,Best Actress,Merle Oberon,"The Dark Angel {Kitty Vane""}""",0
1935,Best Actress,Katharine Hepburn,"Alice Adams {Alice Adams""}""",0
1935,Best Actress,Bette Davis,"Dangerous {Joyce Heath""}""",1
1935,Best Actress,Claudette Colbert,"Private Worlds {Jane Everest""}""",0
1936,Best Actress,Carole Lombard,"My Man Godfrey {Irene Bullock""}""",0
1936,Best Actress,Irene Dunne,"Theodora Goes Wild {Theodora Lynn""}""",0
1936,Best Actress,Norma Shearer,"Romeo and Juliet {Juliet""}""",0
1936,Best Actress,Luise Rainer,"The Great Ziegfeld {Anna Held""}""",1
1936,Best Actress,Gladys George,"Valiant Is the Word for Carrie {Carrie Snyder""}""",0
1936,Best Supporting Actress,Maria Ouspenskaya,"Dodsworth {Baroness von Obersdorf""}""",0
1936,Best Supporting Actress,Alice Brady,"My Man Godfrey {Angelica Bullock""}""",0
1936,Best Supporting Actress,Bonita Granville,"These Three {Mary Tilford""}""",0
1936,Best Supporting Actress,Beulah Bondi,"The Gorgeous Hussy {Rachel Jackson""}""",0
1936,Best Supporting Actress,Gale Sondergaard,"Anthony Adverse {Faith Paleologue""}""",1
1937,Best Actress,Greta Garbo,"Camille {Marguerite Gautier (Camille)""}""",0
1937,Best Actress,Barbara Stanwyck,"Stella Dallas {Stella Dallas""}""",0
1937,Best Actress,Irene Dunne,"The Awful Truth {Lucy Warriner""}""",0
1937,Best Actress,Luise Rainer,"The Good Earth {O-lan""}""",1
1937,Best Actress,Janet Gaynor,"A Star Is Born {Esther Blodgett/Vicki Lester""}""",0
1937,Best Supporting Actress,May Whitty,"Night Must Fall {Mrs. Bramson""}""",0
1937,Best Supporting Actress,Alice Brady,"In Old Chicago {Molly O'Leary""}""",1
1937,Best Supporting Actress,Claire Trevor,"Dead End {Francie""}""",0
1937,Best Supporting Actress,Anne Shirley,"Stella Dallas {Laurel Dallas""}""",0
1937,Best Supporting Actress,Andrea Leeds,"Stage Door {Kaye Hamilton""}""",0
1938,Best Actress,Wendy Hiller,"Pygmalion {Eliza Doolittle""}""",0
1938,Best Actress,Margaret Sullavan,"Three Comrades {Pat Hollmann""}""",0
1938,Best Actress,Bette Davis,"Jezebel {Julie Morrison""}""",1
1938,Best Actress,Norma Shearer,"Marie Antoinette {Marie Antoinette""}""",0
1938,Best Actress,Fay Bainter,"White Banners {Hannah""}""",0
1938,Best Supporting Actress,Spring Byington,"You Can't Take It with You {Penny Sycamore""}""",0
1938,Best Supporting Actress,Beulah Bondi,"Of Human Hearts {Mary Wilkins""}""",0
1938,Best Supporting Actress,Billie Burke,"Merrily We Live {Mrs. Emily Kilbourne""}""",0
1938,Best Supporting Actress,Miliza Korjus,"The Great Waltz {Carla Donner""}""",0
1938,Best Supporting Actress,Fay Bainter,"Jezebel {Aunt Belle Massey""}""",1
1939,Best Actress,Greer Garson,"Goodbye, Mr. Chips {Katherine Chipping""}""",0
1939,Best Actress,Bette Davis,"Dark Victory {Judith Traherne""}""",0
1939,Best Actress,Vivien Leigh,"Gone with the Wind {Scarlett O'Hara""}""",1
1939,Best Actress,Irene Dunne,"Love Affair {Terry McKay""}""",0
1939,Best Actress,Greta Garbo,"Ninotchka {Lena Yakushova (Ninotchka)""}""",0
1939,Best Supporting Actress,Geraldine Fitzgerald,"Wuthering Heights {Isabella""}""",0
1939,Best Supporting Actress,Olivia de Havilland,"Gone with the Wind {Melanie Hamilton""}""",0
1939,Best Supporting Actress,Maria Ouspenskaya,"Love Affair {Grandmother, Mme. Marnay""}""",0
1939,Best Supporting Actress,Edna May Oliver,"Drums along the Mohawk {Sarah McKlennar""}""",0
1939,Best Supporting Actress,Hattie McDaniel,"Gone with the Wind {Mammy""}""",1
1940,Best Actress,Bette Davis,"The Letter {Leslie Crosbie""}""",0
1940,Best Actress,Joan Fontaine,"Rebecca {Mrs. de Winter""}""",0
1940,Best Actress,Ginger Rogers,"Kitty Foyle {Kitty Foyle""}""",1
1940,Best Actress,Martha Scott,"Our Town {Emily Webb""}""",0
1940,Best Actress,Katharine Hepburn,"The Philadelphia Story {Tracy Lord""}""",0
1940,Best Supporting Actress,Marjorie Rambeau,"Primrose Path {Mamie Adams""}""",0
1940,Best Supporting Actress,Ruth Hussey,"The Philadelphia Story {Liz Imbrie""}""",0
1940,Best Supporting Actress,Barbara O'Neil,"All This, and Heaven Too {Duchesse de Praslin""}""",0
1940,Best Supporting Actress,Jane Darwell,"The Grapes of Wrath {Ma Joad""}""",1
1940,Best Supporting Actress,Judith Anderson,"Rebecca {Mrs. Danvers""}""",0
1941,Best Actress,Joan Fontaine,"Suspicion {Lina McLaidlaw""}""",1
1941,Best Actress,Olivia de Havilland,"Hold Back the Dawn {Emmy Brown""}""",0
1941,Best Actress,Bette Davis,"The Little Foxes {Regina Hubbard Giddens""}""",0
1941,Best Actress,Greer Garson,"Blossoms in the Dust {Edna Gladney""}""",0
1941,Best Actress,Barbara Stanwyck,"Ball of Fire {Sugarpuss O'Shea""}""",0
1941,Best Supporting Actress,Mary Astor,"The Great Lie {Sandra Kovak""}""",1
1941,Best Supporting Actress,Patricia Collinge,"The Little Foxes {Birdie Hubbard""}""",0
1941,Best Supporting Actress,Teresa Wright,"The Little Foxes {Alexandra Giddens""}""",0
1941,Best Supporting Actress,Sara Allgood,"How Green Was My Valley {Mrs. Morgan""}""",0
1941,Best Supporting Actress,Margaret Wycherly,"Sergeant York {Mother York""}""",0
1942,Best Actress,Bette Davis,"Now, Voyager {Charlotte Vale""}""",0
1942,Best Actress,Teresa Wright,"The Pride of the Yankees {Eleanor Gehrig""}""",0
1942,Best Actress,Rosalind Russell,"My Sister Eileen {Ruth Sherwood""}""",0
1942,Best Actress,Greer Garson,"Mrs. Miniver {Kay Miniver""}""",1
1942,Best Actress,Katharine Hepburn,"Woman of the Year {Tess Harding""}""",0
1942,Best Supporting Actress,Susan Peters,"Random Harvest {Kitty""}""",0
1942,Best Supporting Actress,Agnes Moorehead,"The Magnificent Ambersons {Fanny Minafer""}""",0
1942,Best Supporting Actress,May Whitty,"Mrs. Miniver {Lady Beldon""}""",0
1942,Best Supporting Actress,Teresa Wright,"Mrs. Miniver {Carol Beldon""}""",1
1942,Best Supporting Actress,Gladys Cooper,"Now, Voyager {Mrs. Vale""}""",0
1943,Best Actress,Joan Fontaine,"The Constant Nymph {Teresa 'Tessa' Sanger""}""",0
1943,Best Actress,Greer Garson,"Madame Curie {Madame Marie Curie""}""",0
1943,Best Actress,Jennifer Jones,"The Song of Bernadette {Bernadette Soubirous""}""",1
1943,Best Actress,Jean Arthur,"The More the Merrier {Connie Milligan""}""",0
1943,Best Actress,Ingrid Bergman,"For Whom the Bell Tolls {Maria""}""",0
1943,Best Supporting Actress,Lucile Watson,"Watch on the Rhine {Fanny Farrelly""}""",0
1943,Best Supporting Actress,Anne Revere,"The Song of Bernadette {Louise Soubirous""}""",0
1943,Best Supporting Actress,Paulette Goddard,"So Proudly We Hail! {Lieutenant Joan O'Doul""}""",0
1943,Best Supporting Actress,Gladys Cooper,"The Song of Bernadette {Sister Vauzous""}""",0
1943,Best Supporting Actress,Katina Paxinou,"For Whom the Bell Tolls {Pilar""}""",1
1944,Best Actress,Greer Garson,"Mrs. Parkington {Susie Parkington""}""",0
1944,Best Actress,Claudette Colbert,"Since You Went Away {Anne Hilton""}""",0
1944,Best Actress,Barbara Stanwyck,"Double Indemnity {Phyllis Dietrichson""}""",0
1944,Best Actress,Ingrid Bergman,"Gaslight {Paula Alquist""}""",1
1944,Best Actress,Bette Davis,"Mr. Skeffington {Fanny Trellis Skeffington""}""",0
1944,Best Supporting Actress,Angela Lansbury,"Gaslight {Nancy Oliver""}""",0
1944,Best Supporting Actress,Aline MacMahon,"Dragon Seed {Ling's Wife""}""",0
1944,Best Supporting Actress,Jennifer Jones,"Since You Went Away {Jane Hilton""}""",0
1944,Best Supporting Actress,Ethel Barrymore,"None but the Lonely Heart {Ma Mott""}""",1
1944,Best Supporting Actress,Agnes Moorehead,"Mrs. Parkington {Aspacia Conti""}""",0
1945,Best Actress,Gene Tierney,"Leave Her to Heaven {Ellen Berent""}""",0
1945,Best Actress,Jennifer Jones,"Love Letters {Singleton""}""",0
1945,Best Actress,Greer Garson,"The Valley of Decision {Mary Rafferty""}""",0
1945,Best Actress,Joan Crawford,"Mildred Pierce {Mildred Pierce""}""",1
1945,Best Actress,Ingrid Bergman,"The Bells of St. Mary's {Sister Benedict""}""",0
1945,Best Supporting Actress,Ann Blyth,"Mildred Pierce {Veda Pierce""}""",0
1945,Best Supporting Actress,Joan Lorring,"The Corn Is Green {Bessie Watty""}""",0
1945,Best Supporting Actress,Eve Arden,"Mildred Pierce {Ida""}""",0
1945,Best Supporting Actress,Angela Lansbury,"The Picture of Dorian Gray {Sibyl Vane""}""",0
1945,Best Supporting Actress,Anne Revere,"National Velvet {Mrs. Brown""}""",1
1946,Best Actress,Jennifer Jones,"Duel in the Sun {Pearl Chavez""}""",0
1946,Best Actress,Olivia de Havilland,"To Each His Own {Jody Norris""}""",1
1946,Best Actress,Jane Wyman,"The Yearling {Ma Baxter""}""",0
1946,Best Actress,Rosalind Russell,"Sister Kenny {Elizabeth Kenny""}""",0
1946,Best Actress,Celia Johnson,"Brief Encounter {Laura Jesson""}""",0
1946,Best Supporting Actress,Gale Sondergaard,"Anna and the King of Siam {Lady Thiang""}""",0
1946,Best Supporting Actress,Anne Baxter,"The Razor's Edge {Sophie MacDonald""}""",1
1946,Best Supporting Actress,Lillian Gish,"Duel in the Sun {Belle McCanles""}""",0
1946,Best Supporting Actress,Flora Robson,"Saratoga Trunk {Angelique Buiton""}""",0
1946,Best Supporting Actress,Ethel Barrymore,"The Spiral Staircase {Mrs. Warren""}""",0
1947,Best Actress,Susan Hayward,"Smash-Up: The Story of a Woman {Angie""}""",0
1947,Best Actress,Rosalind Russell,"Mourning Becomes Electra {Lavinia Mannon""}""",0
1947,Best Actress,Dorothy McGuire,"Gentleman's Agreement {Kathy""}""",0
1947,Best Actress,Joan Crawford,"Possessed {Louise Howell""}""",0
1947,Best Actress,Loretta Young,"The Farmer's Daughter {Katrin Holstrom""}""",1
1947,Best Supporting Actress,Ethel Barrymore,"The Paradine Case {Lady Sophie Horfield""}""",0
1947,Best Supporting Actress,Marjorie Main,"The Egg and I {Ma Kettle""}""",0
1947,Best Supporting Actress,Celeste Holm,"Gentleman's Agreement {Anne""}""",1
1947,Best Supporting Actress,Gloria Grahame,"Crossfire {Ginny Tremaine""}""",0
1947,Best Supporting Actress,Anne Revere,"Gentleman's Agreement {Mrs. Green""}""",0
1948,Best Actress,Jane Wyman,"Johnny Belinda {Belinda McDonald""}""",1
1948,Best Actress,Olivia de Havilland,"The Snake Pit {Virginia Stuart Cunningham""}""",0
1948,Best Actress,Barbara Stanwyck,"Sorry, Wrong Number {Leona Stevenson""}""",0
1948,Best Actress,Irene Dunne,"I Remember Mama {Mama""}""",0
1948,Best Actress,Ingrid Bergman,"Joan of Arc {Joan of Arc""}""",0
1948,Best Supporting Actress,Jean Simmons,"Hamlet {Ophelia""}""",0
1948,Best Supporting Actress,Agnes Moorehead,"Johnny Belinda {Aggie McDonald""}""",0
1948,Best Supporting Actress,Ellen Corby,"I Remember Mama {Aunt Trina""}""",0
1948,Best Supporting Actress,Barbara Bel Geddes,"I Remember Mama {Katrin""}""",0
1948,Best Supporting Actress,Claire Trevor,"Key Largo {Gaye""}""",1
1949,Best Actress,Jeanne Crain,"Pinky {Pinky""}""",0
1949,Best Actress,Loretta Young,"Come to the Stable {Sister Margaret""}""",0
1949,Best Actress,Susan Hayward,"My Foolish Heart {Eloise Winters""}""",0
1949,Best Actress,Olivia de Havilland,"The Heiress {Catherine Sloper""}""",1
1949,Best Actress,Deborah Kerr,"Edward, My Son {Evelyn Boult""}""",0
1949,Best Supporting Actress,Elsa Lanchester,"Come to the Stable {Miss Potts""}""",0
1949,Best Supporting Actress,Mercedes McCambridge,"All the King's Men {Sadie Burke""}""",1
1949,Best Supporting Actress,Ethel Waters,"Pinky {Granny""}""",0
1949,Best Supporting Actress,Celeste Holm,"Come to the Stable {Sister Scholastica""}""",0
1949,Best Supporting Actress,Ethel Barrymore,"Pinky {Miss Em""}""",0
1950,Best Actress,Gloria Swanson,"Sunset Boulevard {Norma Desmond""}""",0
1950,Best Actress,Judy Holliday,"Born Yesterday {Billie Dawn""}""",1
1950,Best Actress,Eleanor Parker,"Caged {Marie Allen""}""",0
1950,Best Actress,Bette Davis,"All about Eve {Margo Channing""}""",0
1950,Best Actress,Anne Baxter,"All about Eve {Eve Harrington""}""",0
1950,Best Supporting Actress,Celeste Holm,"All about Eve {Karen Richards""}""",0
1950,Best Supporting Actress,Nancy Olson,"Sunset Boulevard {Betty Schaefer""}""",0
1950,Best Supporting Actress,Josephine Hull,"Harvey {Veta Louise Simmons""}""",1
1950,Best Supporting Actress,Hope Emerson,"Caged {Evelyn Harper""}""",0
1950,Best Supporting Actress,Thelma Ritter,"All about Eve {Birdie""}""",0
1951,Best Actress,Jane Wyman,"The Blue Veil {Louise Mason""}""",0
1951,Best Actress,Katharine Hepburn,"The African Queen {Rose Sayer""}""",0
1951,Best Actress,Shelley Winters,"A Place in the Sun {Alice Tripp""}""",0
1951,Best Actress,Vivien Leigh,"A Streetcar Named Desire {Blanche DuBois""}""",1
1951,Best Actress,Eleanor Parker,"Detective Story {Mary McLeod""}""",0
1951,Best Supporting Actress,Kim Hunter,"A Streetcar Named Desire {Stella Kowalski""}""",1
1951,Best Supporting Actress,Thelma Ritter,"The Mating Season {Ellen McNulty""}""",0
1951,Best Supporting Actress,Joan Blondell,"The Blue Veil {Annie Rawlins""}""",0
1951,Best Supporting Actress,Lee Grant,"Detective Story {A Shoplifter""}""",0
1951,Best Supporting Actress,Mildred Dunnock,"Death of a Salesman {Linda Loman""}""",0
1952,Best Actress,Julie Harris,"The Member of the Wedding {Frankie Addams""}""",0
1952,Best Actress,Bette Davis,"The Star {Margaret Elliot""}""",0
1952,Best Actress,Shirley Booth,"Come Back, Little Sheba {Lola Delaney""}""",1
1952,Best Actress,Joan Crawford,"Sudden Fear {Myra Hudson""}""",0
1952,Best Actress,Susan Hayward,"With a Song in My Heart {Jane Froman""}""",0
1952,Best Supporting Actress,Colette Marchand,"Moulin Rouge {Marie Charlet""}""",0
1952,Best Supporting Actress,Gloria Grahame,"The Bad and the Beautiful {Rosemary Bartlow""}""",1
1952,Best Supporting Actress,Jean Hagen,"Singin' in the Rain {Lina Lamont""}""",0
1952,Best Supporting Actress,Terry Moore,"Come Back, Little Sheba {Marie Loring""}""",0
1952,Best Supporting Actress,Thelma Ritter,"With a Song in My Heart {Clancy""}""",0
1953,Best Actress,Audrey Hepburn,"Roman Holiday {Princess Anne""}""",1
1953,Best Actress,Ava Gardner,"Mogambo {Eloise 'Honey Bear' Kelly""}""",0
1953,Best Actress,Maggie McNamara,"The Moon Is Blue {Patty O'Neill""}""",0
1953,Best Actress,Deborah Kerr,"From Here to Eternity {Karen Holmes""}""",0
1953,Best Actress,Leslie Caron,"Lili {Lili Daurier""}""",0
1953,Best Supporting Actress,Donna Reed,"From Here to Eternity {Lorene/Alma""}""",1
1953,Best Supporting Actress,Thelma Ritter,"Pickup on South Street {Moe""}""",0
1953,Best Supporting Actress,Marjorie Rambeau,"Torch Song {Mrs. Stewart""}""",0
1953,Best Supporting Actress,Geraldine Page,"Hondo {Angie Lowe""}""",0
1953,Best Supporting Actress,Grace Kelly,"Mogambo {Linda Nordley""}""",0
1954,Best Actress,Jane Wyman,"Magnificent Obsession {Helen Phillips""}""",0
1954,Best Actress,Audrey Hepburn,"Sabrina {Sabrina Fairchild""}""",0
1954,Best Actress,Dorothy Dandridge,"Carmen Jones {Carmen Jones""}""",0
1954,Best Actress,Grace Kelly,"The Country Girl {Georgie Elgin""}""",1
1954,Best Actress,Judy Garland,"A Star Is Born {Esther Blodgett/Vicki Lester""}""",0
1954,Best Supporting Actress,Nina Foch,"Executive Suite {Erica Martin""}""",0
1954,Best Supporting Actress,Katy Jurado,"Broken Lance {Senora Devereaux""}""",0
1954,Best Supporting Actress,Eva Marie Saint,"On the Waterfront {Edie Doyle""}""",1
1954,Best Supporting Actress,Jan Sterling,"The High and the Mighty {Sally McKee""}""",0
1954,Best Supporting Actress,Claire Trevor,"The High and the Mighty {Mary Holst""}""",0
1955,Best Actress,Katharine Hepburn,"Summertime {Jane Hudson""}""",0
1955,Best Actress,Susan Hayward,"I'll Cry Tomorrow {Lillian Roth""}""",0
1955,Best Actress,Eleanor Parker,"Interrupted Melody {Marjorie Lawrence""}""",0
1955,Best Actress,Jennifer Jones,"Love Is a Many-Splendored Thing {Han Suyin""}""",0
1955,Best Actress,Anna Magnani,"The Rose Tattoo {Serafina Della Rose""}""",1
1955,Best Supporting Actress,Marisa Pavan,"The Rose Tattoo {Rosa Della Rose""}""",0
1955,Best Supporting Actress,Betsy Blair,"Marty {Clara Snyder""}""",0
1955,Best Supporting Actress,Jo Van Fleet,"East of Eden {Kate""}""",1
1955,Best Supporting Actress,Peggy Lee,"Pete Kelly's Blues {Rose Hopkins""}""",0
1955,Best Supporting Actress,Natalie Wood,"Rebel without a Cause {Judy""}""",0
1956,Best Actress,Carroll Baker,"Baby Doll {Baby Doll""}""",0
1956,Best Actress,Nancy Kelly,"The Bad Seed {Christine Penmark""}""",0
1956,Best Actress,Katharine Hepburn,"The Rainmaker {Lizzie Curry""}""",0
1956,Best Actress,Deborah Kerr,"The King and I {Anna""}""",0
1956,Best Actress,Ingrid Bergman,"Anastasia {The Woman""}""",1
1956,Best Supporting Actress,Eileen Heckart,"The Bad Seed {Mrs. Daigle""}""",0
1956,Best Supporting Actress,Mercedes McCambridge,"Giant {Luz Benedict""}""",0
